Equity,DateNumber,LAST_lag1,LAST_lag2,LAST_lag3,LAST,VOLUME_lag1,VOLUME_lag2,VOLUME_lag3,VOLUME,HIGH_lag1,HIGH_lag2,HIGH_lag3,HIGH,LOW_lag1,LOW_lag2,LOW_lag3,LOW,MA(5),MA(20),EWMA(20),MACD,SIGNAL,Histogram,RSI(14),BolBandUpper,BolBandLower,FastStochastic(k%),FastStochastic(d%),SlowStochastic(d%),Momentum(7),RateOfChange(7),MovingVariance,CCI,Chaikin,DisparityIndex(10),WilliamR(10),Volatility(20),Volatility(10),Significant_daily_price_rise_shift,Significant_daily_price_fall_shift
SBI,730851,0.0402672915039,0.0381555729121,0.0367670456189,0.0405276403714,0.00870001104758,0.00696579754533,0.00959455077544,0.00532595985929,0.0399183814232,0.0375617887113,0.0387688240028,0.0399183814232,0.0390241048444,0.0372981511818,0.0368300959513,0.0407793119588,0.0497348108159,0.0544388402771,0.0417989308581,0.376093127237,0.362394530651,0.468250053647,0.496692570876,0.0433561595732,0.100390488266,0.461038961039,0.340822368861,0.222683564448,0.338370951914,0.157922836913,0.000134911623151,0.0,0.00493226198284,0.0,0.144578313253,0.0759025680103,0.0395569272825,0.0,0.0
SBI,730882,0.0405276403714,0.0402672915039,0.0381555729121,0.0418872400127,0.00532595985929,0.00870001104758,0.00696579754533,0.00894868407411,0.0399183814232,0.0399183814232,0.0375617887113,0.0413553281986,0.0407793119588,0.0390241048444,0.0372981511818,0.0412766206412,0.0502024435289,0.0542596991046,0.0422377489661,0.37835073248,0.362615652754,0.472498522256,0.567580849018,0.042907182553,0.10051205071,0.653979238754,0.507664553305,0.353503663746,0.344978737324,0.177914893567,0.000208366483903,0.0,0.00494522290244,0.0,0.0735294117647,0.0720565153858,0.0474078918832,1.0,0.0
SBI,730910,0.0418872400127,0.0405276403714,0.0402672915039,0.0448957158147,0.00894868407411,0.00532595985929,0.00870001104758,0.0335576354924,0.0413553281986,0.0399183814232,0.0399183814232,0.0441717438786,0.0412766206412,0.0407793119588,0.0390241048444,0.0426515328809,0.0518657953308,0.0542581547842,0.0432207474062,0.382512233608,0.363688265466,0.479050551503,0.681952126295,0.0429016310563,0.100514875492,0.970198675497,0.695072291763,0.521740528566,0.350278050376,0.193592144899,0.000508112840276,0.0,0.00495898416896,0.0,0.0298013245033,0.0719987119576,0.0723591681789,0.0,0.0
SBI,730941,0.0448957158147,0.0418872400127,0.0405276403714,0.045763545373,0.0335576354924,0.00894868407411,0.00532595985929,0.0160801345944,0.0441717438786,0.0413553281986,0.0399183814232,0.045263823428,0.0426515328809,0.0412766206412,0.0407793119588,0.0457523987831,0.0534225979069,0.0542983071159,0.0441894376835,0.386500092276,0.365404696134,0.484004586255,0.707685581983,0.0430581806752,0.10042852438,0.95,0.85805930475,0.696572481814,0.353418384037,0.20345804246,0.000802868576601,0.0,0.00497234289395,0.0,0.05,0.073678638599,0.0934395276576,0.0,1.0
SBI,731032,0.045763545373,0.0448957158147,0.0418872400127,0.0435361161735,0.0160801345944,0.0335576354924,0.00894868407411,0.0121784882074,0.045263823428,0.0441717438786,0.0413553281986,0.0455512127831,0.0457523987831,0.0426515328809,0.0412766206412,0.043880177861,0.0540914902685,0.0541670398774,0.0444965083241,0.387967101866,0.36709359753,0.483792754688,0.566409873245,0.0425944047922,0.100660067728,0.702857142857,0.874351939451,0.820516979012,0.354792280013,0.210465888374,0.000550705353328,0.0,0.00498087093654,0.0,0.297142857143,0.0688794664419,0.0957404179283,0.0,0.0
SBI,731063,0.0435361161735,0.045763545373,0.0448957158147,0.0431022013943,0.0121784882074,0.0160801345944,0.0335576354924,0.00653442271551,0.0455512127831,0.045263823428,0.0441717438786,0.0435107483619,0.043880177861,0.0457523987831,0.0426515328809,0.0430610812076,0.0546183169958,0.054066659048,0.044651019074,0.388797885467,0.368623535217,0.482569564602,0.541859617583,0.0422731037304,0.100801878038,0.66,0.770952380952,0.846165310145,0.350670592084,0.196154299214,0.000322629600627,0.0,0.00498553452502,0.0,0.34,0.0656823326095,0.0963969569445,1.0,0.0
SBI,731094,0.0431022013943,0.0435361161735,0.045763545373,0.046255315456,0.00653442271551,0.0121784882074,0.0160801345944,0.037166119457,0.0435107483619,0.0455512127831,0.045263823428,0.0456949074606,0.0430610812076,0.043880177861,0.0457523987831,0.0434706295343,0.0555121466117,0.0541346091479,0.0454369535486,0.391831766345,0.370500493167,0.485239807695,0.660419428148,0.0425748531362,0.100616827236,0.957746478873,0.773534540577,0.817594980779,0.353025842329,0.201719190325,0.000319582230863,0.0,0.00499109818416,0.0,0.0422535211268,0.069080482889,0.104704906993,0.0,0.0
SBI,731124,0.046255315456,0.0431022013943,0.0435361161735,0.0456478347653,0.037166119457,0.00653442271551,0.0121784882074,0.00946236542489,0.0456949074606,0.0435107483619,0.0455512127831,0.0454075181055,0.0434706295343,0.0430610812076,0.043880177861,0.044816288322,0.0556660510489,0.054295218475,0.0459380970607,0.393714934901,0.372407389799,0.485470179128,0.623232982561,0.0430696118033,0.100410355274,0.898591549296,0.838779342723,0.805571039455,0.351063133791,0.195666843044,0.000195028720587,0.0,0.00499095603577,0.0,0.106194690265,0.0738919057355,0.0874965179817,0.0,0.0
SBI,731155,0.0456478347653,0.046255315456,0.0431022013943,0.0449535711186,0.00946236542489,0.037166119457,0.00653442271551,0.0191106587226,0.0454075181055,0.0456949074606,0.0435107483619,0.0460110357512,0.044816288322,0.0434706295343,0.0430610812076,0.0449918090335,0.0555003078089,0.0544527391612,0.0461931786502,0.394609498111,0.374125451498,0.48401713668,0.579967111648,0.0434476756125,0.100321143967,0.806010928962,0.887449652377,0.844948439052,0.346418056919,0.181295914971,0.000101399388701,0.0,0.00499436989643,0.0,0.243986254296,0.0770243276089,0.0678552603714,1.0,0.0
SBI,730864,0.0449535711186,0.0456478347653,0.046255315456,0.0494952124736,0.0191106587226,0.00946236542489,0.037166119457,0.0759409545179,0.0460110357512,0.0454075181055,0.0456949074606,0.0493734912059,0.0449918090335,0.044816288322,0.0434706295343,0.0447285279663,0.0567197045035,0.054946921706,0.0473512362367,0.398676551521,0.376375287107,0.48810901764,0.72094834973,0.0448997055081,0.0997601577673,0.935817805383,0.880140094547,0.880982325912,0.349885508669,0.189677723835,0.000326577931887,0.0,0.00499785861314,0.0,0.0890804597701,0.0905683110433,0.0772220995186,0.0,0.0
